,index,name,latitude,longitude,address,review,savecount,visitorreviewscore
240,241,무월,37.5034158,127.0266386,서울 강남구 봉은사로4길 21,"1,106","15,000",4.36
241,242,이디야커피랩,37.5104275,127.0328569,서울 강남구 논현로 636 이디야빌딩,"4,249","11,000",4.46
242,243,비코드라운지,37.5263763,127.0386481,서울 강남구 선릉로157길 14-3 1층,63,"1,000",4.36
243,244,아방베이커리 역삼점,37.4951941,127.0393206,"서울 강남구 논현로 337 스톤엘리시온 1층, 2층",183,"2,000",
244,245,도치피자 강남점,37.5010070,127.0288910,서울 강남구 강남대로98길 27 1층,641,"20,000",4.38
245,246,칙피스 신사점,37.5191100,127.0248065,서울 강남구 강남대로152길 69,"1,996","29,000",4.49
246,248,호무랑,37.5232173,127.0444714,서울 강남구 도산대로 442 피엔폴루스,576,"21,000",4.43
247,249,카페 노티드 삼성,37.5100993,127.0640471,서울 강남구 테헤란로103길 9 1층,"8,947","20,000",4.5
248,250,뜨락,37.5244498,127.0555680,서울 강남구 영동대로142길 13-3,445,"28,000",4.45
249,251,크라이치즈버거 삼성역점,37.5090856,127.0651856,서울 강남구 테헤란로 616 미래에셋벤처타워 B1층,"3,242","15,000",4.54
250,252,아우어베이커리 도산본점,37.5235686,127.0368457,서울 강남구 도산대로45길 10-11 JYC2빌딩,"4,085","29,000",4.45
251,253,MUOKI,37.5190071,127.0422472,서울 강남구 학동로55길 12-12 2층 무오키,"1,027","21,000",4.8
252,254,수라선,37.5046689,127.0414660,서울 강남구 언주로 517 신라스테이호텔 역삼 1층 대로변,"1,076","10,000",4.28
253,255,온리고,37.5218887,127.0316728,서울 강남구 언주로151길 20 웅빌딩 1층 101호,940,"18,000",4.71
254,256,고트델리 압구정,37.5273184,127.0390464,서울 강남구 선릉로161길 17,653,"31,000",4.62
255,257,글로브 비스트로,37.5091639,127.0615087,서울 강남구 테헤란로 521 파르나스타워 지하1층,971,"6,000",4.33
256,258,드코닝 코엑스몰점,37.5100146,127.0616181,서울 강남구 영동대로 513 코엑스몰 B1F C103호,"1,589","2,000",4.38
257,259,피그인더가든 코엑스점,37.5096451,127.0595339,서울 강남구 테헤란로87길 22 (삼성동) 도심공항터미널 1층 R005호,"2,109","4,000",4.36
258,260,브루클린더버거조인트 삼성점,37.5126401,127.0556087,서울 강남구 봉은사로84길 10,773,"8,000",4.42
259,261,호호식당 도산공원,37.5249701,127.0366636,서울 강남구 도산대로49길 29-6,"1,401","12,000",4.69
260,262,쵸이닷,37.5244174,127.0465576,서울 강남구 도산대로 457,458,"14,000",4.45
261,263,골드피쉬 딤섬퀴진,37.5260703,127.0371075,서울 강남구 압구정로48길 35 투구빌딩 2층,522,"20,000",4.55
262,264,르사이공 코엑스몰점,37.5112687,127.0589319,서울 강남구 봉은사로 524 코엑스몰 B1 H104,"1,560","1,000",4.39
263,265,로마옥,37.4869037,127.0341261,서울 강남구 강남대로48길 11,"2,240","19,000",4.56
264,266,커먼위켄드,37.5028634,127.0274103,서울 강남구 봉은사로6길 34 스타제이빌딩 1층 커먼위켄드,188,"6,000",
265,267,인터컨티넨탈 서울 코엑스 브래서리,37.5129728,127.0572474,서울 강남구 봉은사로 524 인터컨티넨탈 서울 코엑스 1층,"1,490","2,000",4.62
266,268,폴리스 파르나스몰점,37.5095450,127.0608688,서울 강남구 테헤란로 521 f-13호,"1,260","3,000",4.37
267,269,농민백암순대,37.4949190,127.0315310,서울 강남구 역삼로3길 20-4,"1,610","13,000",4.52
268,270,디슬로우,37.5263924,127.0409955,서울 강남구 선릉로160길 7 지층,297,"10,000",4.87
269,271,키마스시 청담,37.5240378,127.0380682,서울 강남구 도산대로51길 14 2층,93,"5,000",
270,272,키친마이야르,37.5266091,127.0354220,서울 강남구 언주로170길 22 지하1층,346,"21,000",
271,273,영동그집,37.5074660,127.0244451,서울 강남구 봉은사로1길 42-8,282,"6,000",4.71
272,274,라팰리스 청담,37.5240643,127.0409428,"서울 강남구 선릉로152길 18 1층, 2층",77,900,
273,275,맛짱조개,37.5171749,127.0363749,서울 강남구 언주로136길 10,567,"23,000",4.5
274,276,완미족발 논현본점,37.5066405,127.0251381,서울 강남구 강남대로118길 20 지상1층,633,"3,000",4.91
275,277,수서역 벌교한상,37.4858711,127.0993781,서울 강남구 광평로46길 7 벌교한상,774,"8,000",4.34
276,278,빌리언스 서울,37.5178143,127.0293169,서울 강남구 논현로 736 지하 2층,43,300,4.92
277,279,블루보틀 압구정 카페,37.5257242,127.0287719,"서울 강남구 논현로 854 101호, 201호",654,"7,000",
278,280,새벽집 청담동점,37.5256081,127.0527724,서울 강남구 도산대로101길 6,"1,814","19,000",4.21
279,281,다님길,37.5091123,127.0236440,서울 강남구 강남대로124길 11 102호,63,500,
280,282,능라도 강남점,37.5095440,127.0555224,서울 강남구 삼성로 534 싹아트센터 1층,724,"16,000",4.28
281,283,라그릴리아 SPC스퀘어점,37.4942767,127.0297786,서울 강남구 강남대로 352 SPC스퀘어 3층,"1,215","8,000",
282,284,스폰티니 강남점,37.5020533,127.0260125,서울 강남구 강남대로 442 1층,"1,999","21,000",4.37
283,285,로흐,37.5008565,127.0320046,서울 강남구 테헤란로13길 17 1층 로흐,203,"7,000",4.79
284,286,두껍삼 역삼직영점,37.4979056,127.0320497,서울 강남구 테헤란로8길 17,"1,506","3,000",
285,287,기와집 능이백숙삼계탕 해천탕 강남직영점,37.5179818,127.0399745,서울 강남구 선릉로131길 12 1층,212,100,
286,288,트라가,37.5034863,127.0348248,서울 강남구 테헤란로25길 46,"1,182","7,000",4.69
287,289,미도인 강남,37.5021187,127.0271668,서울 강남구 강남대로102길 16 지상 2층,"1,782","25,000",4.41
288,290,소진담 신사점,37.5224955,127.0242235,"서울 강남구 논현로161길 51 B1, 1F","2,702","23,000",4.49
289,291,카메스시,37.5138985,127.0417967,서울 강남구 선릉로121길 7,"1,863","15,000",4.79
290,292,야사이마끼 쿠이신보,37.5187256,127.0242548,서울 강남구 강남대로152길 62 1층 야사이마끼 쿠이신보,220,"16,000",4.45
291,293,청수횟집,37.5013011,127.0349667,서울 강남구 테헤란로25길 9,119,"3,000",4.28
292,294,센트레,37.5233419,127.0371013,서울 강남구 도산대로49길 9 스타크빌딩 1층 센트레청담,84,"2,000",
293,295,압구정면옥,37.5264669,127.0291533,서울 강남구 압구정로30길 16,584,"4,000",4.26
294,296,스시츠바사,37.5190444,127.0217519,서울 강남구 강남대로156길 31-4 1층,232,"10,000",4.42
295,297,매우매오 강남역별관,37.5035347,127.0265892,서울 강남구 봉은사로4길 19 1층 매우매오 강남역별관,"1,059","3,000",4.45
296,298,에이치피 서울,37.5028577,127.0273753,서울 강남구 봉은사로6길 34 지상 2층 hpseoul,190,"3,000",4.87
297,299,식스나잇,37.5284781,127.0350431,서울 강남구 언주로174길 13 지하1층,6,800,
298,0,우양우,37.5358707,127.1274610,서울 강동구 천호옛14길 36 1층 우양우,179,"7,000",4.66
299,1,갓잇 올림픽공원점,37.5250791,127.1295973,서울 강동구 성안로 14,"1,284","10,000",4.5
300,2,안녕식당,37.5398626,127.1282124,서울 강동구 천호대로159길 53,"1,403","10,000",4.39
301,3,고모네원조콩탕황태탕,37.5296513,127.1359917,서울 강동구 풍성로57길 13,739,"6,000",4.45
302,4,최냉면 본점,37.5327592,127.1249986,서울 강동구 천호옛8길 34,548,"9,000",4.45
303,5,시집그릴하우스,37.5364109,127.1265996,"서울 강동구 천호대로158길 15-8 1층, 지층",582,"6,000",4.57
304,6,풀팬,37.5401581,127.1245402,서울 강동구 올림픽로 660 엘크루 상가 104호,589,"4,000",4.43
305,7,풍년상회,37.5363785,127.1269204,서울 강동구 천호옛14길 23-6,"1,134","13,000",4.55
306,8,꿀꿀진순대 강동본점,37.5339962,127.1340449,서울 강동구 양재대로103길 70 1층 101호 102호,"1,888","3,000",4.8
307,9,브랜뉴하이몬드,37.5363003,127.1261209,"서울 강동구 천호옛14길 11 브랜뉴하이몬드 1, 2층","5,187","7,000",4.44
308,10,연희네 돈까스&모밀,37.5387225,127.1410808,서울 강동구 양재대로116길 9 1층,225,"1,000",4.24
309,11,스윗솔트,37.5454883,127.1541474,서울 강동구 상암로 286,"6,200","9,000",4.5
310,12,어흥,37.5447643,127.1434678,서울 강동구 양재대로128길 14 2층,192,"4,000",4.89
311,13,YUP,37.5256196,127.1298829,서울 강동구 성안로 22 세현빌딩 1층 yup,291,"4,000",4.66
312,14,말뚝곱창 천호점,37.5423198,127.1205007,서울 강동구 구천면로 140 스타시티빌딩 8층,122,"2,000",4.57
313,15,온전히,37.5339918,127.1361672,서울 강동구 천호대로176길 10 1층,429,"7,000",4.46
314,16,이심전심,37.5387313,127.1305915,서울 강동구 진황도로 32,196,"1,000",4.98
315,17,송월냉면,37.5423911,127.1295390,서울 강동구 구천면로29길 26 송월냉면,"1,164","4,000",4.41
316,18,굽낭,37.5449446,127.1436043,서울 강동구 양재대로128길 13 1층,41,100,
317,19,한주,37.5363112,127.1365296,서울 강동구 진황도로 87 1층,106,"1,000",4.78
318,20,멘야세븐,37.5364067,127.1423511,서울 강동구 양재대로112길 45,692,"8,000",4.46
319,21,차이나린찐,37.5233552,127.1304577,서울 강동구 강동대로 217,"1,562","5,000",4.17
320,22,송하정스시,37.5506618,127.1722668,서울 강동구 상일로 39-8,"1,002","8,000",4.78
321,23,아카루이,37.5394410,127.1254338,서울 강동구 올림픽로70길 31 지하1층,107,"2,000",4.71
322,24,스시공간,37.5392744,127.1267405,서울 강동구 올림픽로70길 51-2 1층,"1,469","8,000",4.88
323,25,로니로티 천호점,37.5381231,127.1263862,서울 강동구 천호대로 1027 동원천호빌딩 2층,"2,373","3,000",4.48
324,26,우드멜로우,37.5630641,127.1551201,서울 강동구 아리수로 243,846,"7,000",4.36
325,27,버섯잔치집 본점,37.5283243,127.1257118,서울 강동구 성내로 52 성원빌딩(네비는 버섯잔치집),"6,350","6,000",4.85
326,28,다람,37.5246030,127.1329286,서울 강동구 양재대로85길 29,409,"17,000",4.41
327,29,김수환식당,37.5282415,127.1230992,서울 강동구 성안로3길 127,425,"1,000",4.44
328,30,대가돈가츠,37.5397943,127.1280814,서울 강동구 진황도로 4-7,290,"3,000",4.61
329,31,돈사돈 강동직영점,37.5418358,127.1242832,서울 강동구 올림픽로 675 1층 돈사돈,192,800,4.5
330,32,생어거스틴 성내점,37.5280716,127.1201572,"서울 강동구 강동대로 143-64 스퀘어100 , 1층","3,289","18,000",4.56
331,33,해임시,37.5388549,127.1275552,서울 강동구 천호대로157길 26 4층,45,400,
332,34,몽땅족발,37.5401711,127.1251813,서울 강동구 구천면로24길 20-16 몽땅족발,641,"1,000",4.51
333,35,미드데이썬,37.5262601,127.1315860,서울 강동구 양재대로91나길 55,223,"10,000",4.58
334,36,꼼떼 바베큐 둔촌본점,37.5329191,127.1496676,서울 강동구 동남로51길 9,"1,128","4,000",4.27
335,37,퍼플,37.5396243,127.1281066,서울 강동구 천호대로159길 47 1층,22,100,
336,38,긴자 올림픽점,37.5231290,127.1312060,서울 강동구 강동대로 223,580,"2,000",4.22
337,39,강동반상,37.5498047,127.1753543,서울 강동구 상일로6길 39,798,"2,000",
338,40,카페헤엄,37.5441079,127.1421272,서울 강동구 양재대로 1549 삼정빌딩 헤엄,131,400,4.78
339,41,등갈비달인 본점,37.5362863,127.1263331,서울 강동구 천호대로158길 25 1층,586,"4,000",4.53
340,42,평상시,37.5535766,127.1336374,서울 강동구 고덕로20길 26 1층,321,"7,000",4.43
341,43,블랑제리11-17,37.5370559,127.1232685,서울 강동구 올림픽로 624 1층,"1,898","5,000",4.42
342,44,담금,37.5253309,127.1284519,서울 강동구 성내로18길 37,110,"6,000",
343,45,아이아오,37.5356354,127.1292404,서울 강동구 천호대로168가길 57 1층,91,"3,000",4.7
344,46,솔리,37.5398319,127.1281122,서울 강동구 진황도로 4-5 카페 solely,214,"1,000",4.5
345,47,하다식당,37.5324715,127.1239929,서울 강동구 풍성로 105 1층,415,"3,000",4.59
346,48,스시야미 천호점,37.5396844,127.1280752,서울 강동구 진황도로 4-9 스시야미,725,"2,000",4.38
347,49,슈가하이,37.5330849,127.1323307,서울 강동구 천호대로170길 56 1층,78,"1,000",5
348,50,함흥본가면옥,37.5333332,127.1387199,서울 강동구 양재대로 1428 성림빌딩,"1,428","2,000",4.36
349,51,쭈꾸미도사 천호본점,37.5370711,127.1264600,서울 강동구 천호대로158길 9 1층,"1,619","4,000",4.44
350,52,미분당 길동점,37.5368758,127.1405360,서울 강동구 양재대로112길 13 1층 103호,423,"1,000",4.78
351,53,핫떡,37.5501858,127.1285888,서울 강동구 상암로11길 11 강동리시온,662,300,4.17
352,54,달꽃다방 천호점,37.5374530,127.1320150,서울 강동구 천호대로 1077 상가동 102동 104호,109,~100,
353,55,아키노유키 천호점,37.5388982,127.1265292,서울 강동구 올림픽로70길 50-7,553,"4,000",4.39
354,56,라라브레드 길동점,37.5386285,127.1411752,서울 강동구 양재대로116길 13,"1,726","2,000",4.44
355,57,앙상블,37.5521739,127.1437240,서울 강동구 양재대로147길 5 2층,603,"3,000",4.64
356,58,반달식당,37.5444897,127.1448685,서울 강동구 양재대로128길 40 1층,64,~100,
357,59,채스우드커피,37.5274481,127.1307085,서울 강동구 성안로 42 1층,376,"4,000",4.52
358,60,스테이지28,37.5658111,127.1470141,서울 강동구 아리수로61길 105 카페,765,"10,000",4.29
359,61,오륜정,37.5286109,127.1222887,서울 강동구 성내로6길 32 1층,579,"1,000",4.37
360,62,카페공공장소,37.5510328,127.1304771,서울 강동구 암사길 7-1 1층 카페공공장소,199,"1,000",4.83
361,63,알라보 올림픽공원점,37.5249692,127.1294751,서울 강동구 성안로 12 1층 M빌딩,823,"3,000",4.63
362,64,33Acre,37.5631634,127.1498548,서울 강동구 아리수로61길 33,228,"7,000",
363,65,똥찌비 천호점,37.5386799,127.1278338,서울 강동구 천호대로159길 25,145,"1,000",4.6
364,66,이태리 다락방,37.5398790,127.1281955,"서울 강동구 천호대로159길 53 1층, 2층",23,~100,
365,67,인정원월남쌈,37.5332845,127.1401909,서울 강동구 천호대로 1158,911,"8,000",4.11
366,68,아웃백스테이크하우스 천호점,37.5401782,127.1244665,서울 강동구 올림픽로 660,"5,087",600,4.46
367,69,사시미 천호점,37.5390140,127.1262374,서울 강동구 천호대로155길 22,274,"4,000",4.31
368,70,얌얌카츠,37.5360737,127.1267163,서울 강동구 천호옛14길 22 1층,420,"5,000",4.65
369,71,대팔이네,37.5398292,127.1254797,서울 강동구 구천면로24길 20-9 1층,271,"1,000",4.86
370,72,족발선생,37.5393584,127.1267560,서울 강동구 올림픽로70길 51-6,413,"1,000",4.5
371,73,미츠커피앤바,37.5481538,127.1731300,서울 강동구 상일로 11 Meetscoffe&bar,98,700,
372,74,시찌린,37.5519955,127.1557698,서울 강동구 동남로 877 환화오벨리스크 2층,590,"1,000",4.43
373,75,푸른목장,37.5373332,127.1341185,서울 강동구 진황도로 65,495,600,4.5
374,76,쿡희희,37.5584152,127.1705248,서울 강동구 상일로15길 34-30 1층 103호 쿡희희,100,100,
375,77,더식당,37.5387698,127.1275492,서울 강동구 천호대로157길 24 2층,"3,026","3,000",4.75
376,78,유은자진참숯과닭발 본점,37.5488449,127.1718510,서울 강동구 상일로5길 23,151,"4,000",4.35
377,79,서울감자탕,37.5346716,127.1352138,서울 강동구 천호대로 1116 101호,841,500,4.21
378,80,황도바지락칼국수,37.5368500,127.1501499,서울 강동구 천호대로 1256,"1,336","1,000",4.31
379,81,WAAAH,37.5236572,127.1310991,서울 강동구 양재대로81길 61 올림픽파크플러스 105호,284,"5,000",4.72
380,82,시오미스시,37.5552227,127.1365810,서울 강동구 고덕로25길 12,90,"2,000",4.71
381,83,카페제이,37.5606502,127.1580270,서울 강동구 동남로82길 19,206,"1,000",4.63
382,84,파트원나이스,37.5476303,127.1246529,서울 강동구 올림픽로89길 29,93,"9,000",4.66
383,85,푸지미곱창,37.5362020,127.1267368,서울 강동구 천호옛14길 23,866,"13,000",4.46
384,86,스시정원,37.5580231,127.1704085,서울 강동구 고덕로 399 메가스퀘어 상가 103동 2층 237호,445,300,4.35
385,87,마데린커피,37.5395356,127.1246170,서울 강동구 올림픽로 654-15 1층,399,"3,000",4.4
386,88,신사소곱창 천호점,37.5390996,127.1262137,서울 강동구 천호대로155길 24,378,900,4.35
387,89,온도계,37.5367177,127.1264377,서울 강동구 천호대로158길 15,274,"3,000",
388,90,화진포막국수 강동구청점,37.5284776,127.1246146,서울 강동구 성내로10길 12 1층,672,"5,000",4.37
389,91,수라연,37.5279569,127.1202320,서울 강동구 강동대로 143-64 범무빌딩 2층,636,"2,000",4.18
