,기준_년월_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,시군구_코드,행정동_코드,형태정보,longitude,latitude
254,202112,A,골목상권,2110132,성수2가3동주민센터,204787,449993,11200,11200690,,127.05417173833932,37.549442479739504
255,202112,A,골목상권,2110145,장안초등학교,206417,449949,11215,11215730,,127.0726171186796,37.54903613745619
256,202112,A,골목상권,2111080,굽은다리역 3번,212904,449844,11740,11740530,,127.14602437391014,37.54802212738137
257,202112,A,골목상권,2110612,신정역 5번,187252,447113,11470,11470650,,126.85578834113089,37.52341804735032
258,202112,A,골목상권,2110082,용산구청,199227,448102,11170,11170650,,126.99125439012003,37.53241667479244
259,202112,A,골목상권,2110594,신월중학교,184721,449145,11470,11470600,,126.82711427537356,37.5416878765089
260,202112,A,골목상권,2110141,건대입구역 1번,205857,449288,11215,11215710,,127.06627468523317,37.543084264733295
261,202112,A,골목상권,2110103,옥수터널,201470,449614,11200,11200620,,127.01663439263582,37.546038948879044
262,202112,A,골목상권,2111078,굽은다리역 4번,212782,449315,11740,11740685,,127.14463459152908,37.54325755634858
263,202112,A,골목상권,2110644,신광명마을,184440,449753,11500,11500611,,126.82392181982858,37.54716122864463
264,202112,A,골목상권,2110096,한남힐사이드아파트,200338,449243,11170,11170685,,127.00382460801431,37.54269735104003
265,202112,A,골목상권,2110127,성수1가1동주민센터,204372,449136,11200,11200650,,127.0494703198073,37.54172298103504
266,202112,A,골목상권,2110097,한남초등학교,200500,448582,11170,11170685,,127.00565725417557,37.53674166713123
267,202112,A,골목상권,2110561,상수역 4번,193000,449662,11440,11440655,,126.9207881820217,37.546446031671685
268,202112,A,골목상권,2110264,면목역 2번,208058,454157,11260,11260565,,127.09123348629495,37.5869371089027
269,202112,A,골목상권,2110166,구의1동주민센터,207561,449082,11215,11215850,,127.0855541011759,37.54121581168426
270,202112,A,골목상권,2110136,경수초등학교,205263,448973,11200,11200670,,127.05955104445609,37.540249698078
271,202112,A,골목상권,2110438,경춘선숲길 우측,206935,458471,11350,11350600,,127.07855964687465,37.625814917050356
272,202112,A,골목상권,2110131,성수동카페거리,204684,449190,11200,11200670,,127.05300102422453,37.54220798892344
273,202112,A,골목상권,2110566,경의선책거리,193689,450734,11440,11440660,,126.9285756658092,37.556109698517126
274,202112,A,골목상권,2110569,홍대땡땡거리,193972,450588,11440,11440660,,126.93177969705589,37.55479613691822
275,202112,A,골목상권,2110554,망원역 1번,192279,450751,11440,11440660,,126.91261791862901,37.556252136472146
276,202112,A,골목상권,2110054,청구역 3번,201180,450829,11140,11140645,,127.01335473099618,37.556986493968935
277,202112,A,골목상권,2110582,이대역 5번,195348,450624,11440,11440610,,126.94735197968069,37.55512846652337
278,202112,A,골목상권,2110650,우장산힐스테이트,185767,450679,11500,11500615,,126.83892024427324,37.55552587662759
279,202112,A,골목상권,2110164,아차산역 5번,207530,450440,11215,11215780,,127.08521725858311,37.55345161660705
280,202112,A,골목상권,2111032,방이역 1번,211549,445482,11710,11710570,,127.130622397802,37.508738498568675
281,202112,A,골목상권,2110677,등촌역 1번,188106,450468,11500,11500520,,126.86539485756376,37.553657922513246
282,202112,A,골목상권,2110699,덕의초등학교,187267,445222,11530,11530730,,126.85599077050499,37.50638032563805
283,202112,A,골목상권,2111015,석촌역 3번,209912,445174,11710,11710580,,127.11210335832506,37.505982431526284
284,202112,A,골목상권,2110814,서울지방병무청,193052,445327,11560,11560690,,126.92141759447811,37.50738802468117
285,202112,A,골목상권,2110826,장승배기역 4번,194197,444877,11590,11590540,,126.93437117189629,37.50334140862149
286,202112,A,골목상권,2110177,동의초등학교,208438,450327,11215,11215860,,127.09549181314311,37.552425626776184
287,202112,A,골목상권,2110623,갈산공원,188443,445259,11470,11470680,,126.86929062355725,37.50672916269658
288,202112,A,골목상권,2110111,대현산장미원,202631,450329,11200,11200580,,127.02977472922014,37.552478506366405
289,202112,A,골목상권,2111006,석촌고분역 1번,208230,445073,11710,11710610,,127.09307906490247,37.50508893889217
290,202112,A,골목상권,2110047,다산성곽길,200608,450666,11140,11140625,,127.00688094675463,37.55551842276816
291,202112,A,골목상권,2111004,삼전역 1번,207500,445261,11710,11710650,,127.0848248883756,37.5067890437664
292,202112,A,골목상권,2110967,역삼역 8번,203382,444993,11680,11680640,,127.03824915298691,37.50439861327024
293,202112,A,골목상권,2110555,홍익지구대,192289,450418,11440,11440660,,126.9127345917184,37.55325190115187
294,202112,A,골목상권,2110575,대흥동주민센터,194809,450610,11440,11440600,,126.94125206365608,37.55499944937563
295,202112,A,골목상권,2110050,약수역 7번,200962,450287,11140,11140635,,127.01088679065812,37.55210333935634
296,202112,A,골목상권,2110649,우장산역 1번,185677,450379,11500,11500615,,126.83790754151045,37.55282149999381
297,202112,A,골목상권,2110168,대원고등학교,207768,451633,11215,11215770,,127.08792333895974,37.56419852501654
298,202112,A,골목상권,2110580,양원초등학교,195136,450422,11440,11440600,,126.94495405445997,37.55330735754673
299,202112,A,골목상권,2110661,강서새말어린이공원,186540,450299,11500,11500591,,126.84767549069299,37.552113707498776
300,202112,A,골목상권,2110106,금북초등학교,202130,450772,11200,11200590,,127.02410625508702,37.556471219837235
301,202112,A,골목상권,2110174,아차산역 1번,208056,450646,11215,11215770,,127.09117227238866,37.55530322344003
302,202112,A,골목상권,2110540,망원나들목체육관,191151,450504,11440,11440690,,126.89985482259638,37.554016537551256
303,202112,A,골목상권,2110557,홍대부속여중고앞,192507,450966,11440,11440660,,126.91519610078308,37.55819116018065
304,202112,A,골목상권,2111070,천호초등학교,212120,449759,11740,11740600,,127.1371510861222,37.54726691871893
305,202112,A,골목상권,2110051,한양공고앞 교차로,201020,451547,11140,11140615,,127.01154491818012,37.56345584261782
306,202112,A,골목상권,2110624,목동문화체육센터,188618,449080,11470,11470520,,126.87121069756053,37.54115855319315
307,202112,A,골목상권,2111084,길동신동아아파트,213107,449175,11740,11740685,,127.1483096158833,37.541991599532196
308,202112,A,골목상권,2110101,옥정중학교,201121,449012,11200,11200645,,127.01268422000499,37.540615422318766
309,202112,A,골목상권,2110559,성산중학교,192647,449711,11440,11440680,,126.9167931562486,37.546884773534025
310,202112,A,골목상권,2110170,동대부여고,207839,449114,11215,11215850,,127.0887000603117,37.54150181039257
311,202112,A,골목상권,2110159,구의역 4번,207146,448373,11215,11215820,,127.08085140694521,37.534831034578076
312,202112,A,골목상권,2111083,GS강동자이아파트,213033,448723,11740,11740685,,127.14746426569641,37.5379201416534
313,202112,A,골목상권,2110134,성수119안전센터,205057,448527,11200,11200670,,127.05721707716911,37.536232391293005
314,202112,A,골목상권,2111007,석촌고분역 4번,208287,444493,11710,11710610,,127.09371718660485,37.49986260284927
315,202112,A,골목상권,2111009,송파책박물관,208993,444391,11710,11710600,,127.10170004084037,37.49893697420306
316,202112,A,골목상권,2110075,숙대입구역 1번,197730,449741,11170,11170530,,126.97431248471968,37.547181595215555
317,202112,A,골목상권,2110563,상수역 3번,193355,449596,11440,11440655,,126.92480594684625,37.545853999261695
318,202112,A,골목상권,2110120,서울숲카페거리,203619,449741,11200,11200660,,127.04095291242392,37.5471772876279
319,202112,A,골목상권,2110567,광흥창역 6번,193731,449739,11440,11440655,,126.92905949541603,37.547145059604645
320,202112,A,골목상권,2110179,광나루역 1번,209116,449632,11215,11215810,,127.10315601506437,37.54615724219062
321,202112,A,골목상권,2110217,자동차부품상가,205184,451731,11230,11230610,,127.05867663558517,37.56509965916756
322,202112,A,골목상권,2111051,천호역 6번,211001,448375,11740,11740650,,127.12446767229905,37.53481113905397
323,202112,A,골목상권,2110065,남정초등학교,196866,448561,11170,11170560,,126.9645404234516,37.53654726883579
324,202112,A,골목상권,2110579,마포역 4번,195130,448538,11440,11440585,,126.94489864757588,37.53633250747629
325,202112,A,골목상권,2110173,구남초등학교,208031,448446,11215,11215870,,127.09086527763722,37.535481484535836
326,202112,A,골목상권,2110095,한강진역 3번,200158,448681,11170,11170685,,127.00178771361725,37.53763377953973
327,202112,A,골목상권,2110076,삼각지역 14번,197745,448393,11170,11170625,,126.97448636493088,37.53503615539987
328,202112,A,골목상권,2110034,창신1동주민센터,201528,452334,11110,11110670,,127.01729637945573,37.570545977592715
329,202112,A,골목상권,2110843,사당5동주민센터,197097,442989,11590,11590651,,126.96717606010826,37.48634406917461
330,202112,A,골목상권,2110599,신월1파출소,185325,447981,11470,11470560,,126.83397191352839,37.53121008237957
331,202112,A,골목상권,2111056,천호태영아파트,211394,448704,11740,11740620,,127.12891925135688,37.53777065328774
332,202112,A,골목상권,2110140,건대입구역 6번,205828,448806,11215,11215847,,127.065942712063,37.538741631964484
333,202112,A,골목상권,2110667,가양역 10번,187024,451364,11500,11500535,,126.85313398746406,37.56171623744068
334,202112,A,골목상권,2110844,흑석2치안센터,197246,445134,11590,11590605,,126.9688527628825,37.505671116846365
335,202112,A,골목상권,2111012,석촌역 6번,209371,444750,11710,11710600,,127.1059793323171,37.50216782294707
336,202112,A,골목상권,2110268,망우3동주민센터,208359,454690,11260,11260660,,127.09464751529215,37.59173670890063
337,202112,A,골목상권,2110543,중암중학교,191417,452630,11440,11440730,,126.90284029845272,37.57317420824893
338,202112,A,골목상권,2110086,이태원역 북측,199333,448618,11170,11170650,,126.99245319025482,37.53706592166756
339,202112,A,골목상권,2111020,방이동고분군(방산고등학교),210644,445284,11710,11710561,,127.12038375310789,37.506965388173775
340,202112,A,골목상권,2110793,대림썬프라자,191826,444071,11560,11560700,,126.9075654088576,37.4960613675239
341,202112,A,골목상권,2110099,유엔빌리지길,201096,448321,11170,11170685,,127.01240031165786,37.534389539812835
342,202112,A,골목상권,2110058,성심여자고등학교,195991,448300,11170,11170570,,126.95464168134961,37.534192270014564
343,202112,A,골목상권,2110593,신월3동주민센터,184654,448221,11470,11470580,,126.82637546046945,37.53336155890329
344,202112,A,골목상권,2110176,해오름공원,208084,450934,11215,11215770,,127.09149232929214,37.5578978477193
345,202112,A,골목상권,2110040,중구회현체육센터(정화예술대남산캠퍼스),198403,450740,11140,11140540,,126.98192603674525,37.556183978135365
346,202112,A,골목상권,2111008,석촌고분역 3번,208921,444543,11710,11710600,,127.10088765092874,37.50030719963057
347,202112,A,골목상권,2110118,왕십리역 9번,203191,450917,11200,11200560,,127.03611474135421,37.55777460358764
348,202112,A,골목상권,2111063,강동구립 천호도서관,211686,448948,11740,11740620,,127.13222700654671,37.539965434841015
349,202112,A,골목상권,2110133,서울교통공사,205005,451474,11200,11200790,,127.05664881873003,37.562785089259584
350,202112,A,골목상권,2110721,가리봉파출소,190542,442270,11530,11530595,,126.89306861989473,37.4798219891097
351,202112,A,골목상권,2110888,청룡동주민센터,195016,442149,11620,11620595,,126.94365208684482,37.47876671891968
352,202112,A,골목상권,2110436,상계제일중학교,206757,462231,11350,11350624,,127.07657803310386,37.65969322100557
353,202112,A,골목상권,2110697,개봉3동주민센터,186981,442705,11530,11530760,,126.85280065943097,37.483698069730714
354,202112,A,골목상권,2111040,거여초등학교,212447,444853,11710,11710570,,127.14076835846217,37.503059524871624
355,202112,A,골목상권,2110889,봉천역 6번,195155,442774,11620,11620605,,126.94521947595695,37.48439876121356
356,202112,A,골목상권,2110858,신대방역 1번,192452,443060,11620,11620685,,126.91465480408822,37.486957519393656
357,202112,A,골목상권,2110964,싸리고개근린공원,203308,443417,11680,11680655,,127.03740515760639,37.49019902127515
358,202112,A,골목상권,2110975,매봉역 1번,203995,443091,11680,11680655,,127.04517162847172,37.48725902172483
359,202112,A,골목상권,2110511,연희초등학교,193992,451828,11410,11410615,,126.93199588810356,37.56596862102958
360,202112,A,골목상권,2110165,국립정신건강센터,207538,451399,11215,11215750,,127.08531764585065,37.56209210563485
361,202112,A,골목상권,2110508,서연중학교,193581,452250,11410,11410615,,126.92734011929785,37.56976804872208
362,202112,A,골목상권,2111069,천호1동주민센터,211978,449440,11740,11740600,,127.13553900071231,37.54439459505843
363,202112,A,골목상권,2110161,중곡역 3번,207386,452079,11215,11215760,,127.08360410666958,37.56822010365321
364,202112,A,골목상권,2110660,등촌3동주민센터,186514,451025,11500,11500535,,126.84736791343518,37.55865454725628
365,202112,A,골목상권,2110560,마포FM,192795,451180,11440,11440710,,126.91845350834302,37.56012158813278
366,202112,A,골목상권,2110153,중곡1동주민센터,206986,451216,11215,11215740,,127.07906818544788,37.56044763263824
367,202112,A,골목상권,2110674,강서구청가양동별관,187624,451267,11500,11500605,,126.85992657314218,37.56085052541926
368,202112,A,골목상권,2110229,장평중학교,206203,451679,11230,11230650,,127.07021004114993,37.564624845803486
369,202112,A,골목상권,2110652,양천향교역 2번,185830,452345,11500,11500603,,126.8396010557824,37.57053738964498
370,202112,A,골목상권,2110032,수족관거리,201321,452306,11110,11110670,,127.0149531677454,37.57029401894457
